0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
cxcon_71026,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.02,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,17,255,4,2
cxcon_71074,0,0,0,1.0,1.0,0.0,0.0,0.1,0.07,0.0,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,11,255,7,2
cxcon_71326,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.38,0.75,0.0,0.0,0.0,0.75,1.0,1,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,255,1,2
cxcon_71560,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,5,255,5,2
cxcon_71620,0,0,0,1.0,1.0,0.0,0.0,0.04,0.05,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,10,255,12,2
cxcon_71653,0,0,0,1.0,1.0,0.0,0.0,0.14,0.06,0.0,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,16,255,15,2
cxcon_71809,0,0,0,0.0,0.0,1.0,1.0,0.05,0.07,0.0,0.05,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,13,255,13,2
cxcon_71899,0,0,0,1.0,1.0,0.0,0.0,0.05,0.06,0.0,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,7,255,1,2
cxcon_71941,0,0,0,1.0,1.0,0.0,0.0,0.01,0.06,0.0,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,3,255,7,2
cxcon_71947,0,0,0,0.27,0.0,0.73,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.25,0.0,0.75,1.0,1,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,255,1,2
cxcon_71953,0,0,0,1.0,1.0,0.0,0.0,0.1,0.08,0.0,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,8,255,9,2
cxcon_71986,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,8,255,13,2
cxcon_72286,0,0,0,1.0,1.0,0.0,0.0,0.01,0.07,0.0,0.0,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,255,1,2
cxcon_72373,0,28,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.35,0.04,0.35,0.0,0.02,0.0,0.0,0.0,2,13,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,255,90,2
cxcon_72490,0,0,0,1.0,1.0,0.0,0.0,0.07,0.04,0.0,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,19,255,19,2
cxcon_72508,0,0,0,1.0,1.0,0.0,0.0,0.01,0.05,0.0,0.01,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,2,255,2,2
cxcon_72637,0,0,0,0.98,1.0,0.0,0.0,0.18,0.07,0.0,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,19,255,18,2
cxcon_72694,0,0,0,1.0,1.0,0.0,0.0,0.21,0.07,0.0,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,15,255,15,2
cxcon_72721,0,0,0,1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,10,255,10,2
cxcon_72727,0,0,0,1.0,1.0,0.0,0.0,0.09,0.06,0.0,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,19,255,3,2
cxcon_72730,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,8,255,8,2
cxcon_72772,0,0,0,1.0,1.0,0.0,0.0,0.04,0.07,0.0,0.04,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,9,255,9,2
cxcon_72799,0,0,0,1.0,1.0,0.0,0.0,0.01,0.08,0.0,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,1,255,1,2
cxcon_72895,0,0,0,1.0,1.0,0.0,0.0,0.04,0.07,0.0,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,5,255,5,2
cxcon_72964,0,0,0,1.0,1.0,0.0,0.0,0.1,0.07,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,12,255,12,2
cxcon_73096,0,0,0,1.0,1.0,0.0,0.0,0.01,0.07,0.0,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,3,255,3,2
cxcon_73108,0,0,0,1.0,1.0,0.0,0.0,0.11,0.05,0.0,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,14,255,14,2
cxcon_73156,0,0,0,1.0,1.0,0.0,0.0,0.05,0.06,0.0,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,7,255,9,2
cxcon_73231,0,0,0,1.0,1.0,0.0,0.0,0.12,0.06,0.0,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,14,255,20,2
cxcon_73423,0,0,0,1.0,1.0,0.0,0.0,0.13,0.07,0.0,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,13,255,13,2
cxcon_73447,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,7,255,14,2
cxcon_73462,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,0.03,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,7,255,7,2
cxcon_73576,0,0,0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,1,255,20,2
cxcon_73675,0,0,0,1.0,1.0,0.0,0.0,0.04,0.07,0.0,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,9,255,9,2
cxcon_73831,0,0,0,0.0,0.0,1.0,1.0,0.02,0.07,0.0,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,5,255,5,2
cxcon_73954,0,0,0,0.04,0.0,0.89,1.0,0.01,0.99,0.0,0.0,0.67,0.0,0.0,0.02,0.0,0.59,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,1,255,1,2
cxcon_74089,7622,0,44,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.67,0.02,0.0,0.0,0.47,0.46,0.01,0.01,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,255,172,2
cxcon_74164,0,0,0,0.0,0.0,1.0,1.0,0.0,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1,255,1,2
cxcon_74170,0,0,0,1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,6,255,6,2
cxcon_74176,0,0,0,1.0,1.0,0.0,0.0,0.1,0.06,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,14,255,14,2
cxcon_74272,0,0,0,1.0,1.0,0.0,0.0,0.11,0.05,0.0,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,12,255,12,2
cxcon_74305,0,0,0,1.0,1.0,0.0,0.0,0.11,0.06,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,13,255,14,2
cxcon_74461,0,0,0,1.0,1.0,0.0,0.0,0.0,0.06,0.0,0.0,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,1,255,1,2
cxcon_74473,0,0,0,1.0,1.0,0.0,0.0,0.09,0.06,0.0,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,11,255,8,2
cxcon_74476,0,0,0,0.0,0.0,1.0,1.0,0.05,0.07,0.0,0.04,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,10,255,10,2
cxcon_74791,0,0,0,1.0,1.0,0.0,0.0,0.17,0.06,0.0,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,17,255,4,2
cxcon_74794,0,0,0,1.0,1.0,0.0,0.0,0.0,0.07,0.0,0.0,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,1,255,1,2
cxcon_74809,0,0,0,0.99,1.0,0.01,0.0,0.07,0.07,0.0,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,9,255,9,2
cxcon_74842,0,0,0,1.0,1.0,0.0,0.0,0.09,0.05,0.0,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,13,255,13,2
cxcon_74950,0,0,0,0.99,1.0,0.0,0.0,0.06,0.08,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,6,255,14,2
cxcon_75193,0,0,0,1.0,1.0,0.0,0.0,0.06,0.06,0.0,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,16,255,16,2
cxcon_75208,0,0,0,0.0,0.0,1.0,1.0,0.12,0.06,0.0,0.06,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,16,255,16,2
cxcon_75262,0,0,0,1.0,1.0,0.0,0.0,0.12,0.05,0.0,0.06,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,15,255,16,2
cxcon_75373,0,0,0,1.0,1.0,0.0,0.0,0.01,0.08,0.0,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,2,255,2,2
cxcon_75376,0,0,0,1.0,1.0,0.0,0.0,0.04,0.07,0.0,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,4,255,17,2
cxcon_75379,0,0,0,0.0,0.0,1.0,1.0,0.07,0.06,0.0,0.03,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,8,255,8,2
cxcon_75382,0,105,105,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,255,254,2
cxcon_75406,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,0.02,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,5,255,5,2
cxcon_75610,0,0,0,1.0,1.0,0.0,0.0,0.04,0.08,0.0,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,255,5,2
cxcon_75982,0,0,0,0.0,0.0,1.0,1.0,0.04,0.07,0.0,0.04,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,9,255,9,2
cxcon_76096,0,0,0,1.0,1.0,0.0,0.0,0.14,0.06,0.0,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,17,255,17,2
cxcon_76114,0,0,0,1.0,1.0,0.0,0.0,0.09,0.05,0.0,0.09,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,22,255,22,2
cxcon_76213,0,0,0,0.0,0.0,1.0,1.0,0.18,0.07,0.0,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,12,255,12,2
cxcon_76351,0,0,0,1.0,1.0,0.0,0.0,0.06,0.06,0.0,0.05,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167,10,255,12,2
cxcon_76411,0,0,0,1.0,1.0,0.0,0.0,0.02,0.06,0.0,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,4,255,4,2
cxcon_76522,0,0,0,1.0,1.0,0.0,0.0,0.24,0.1,0.0,0.04,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,10,255,10,2
cxcon_76537,0,0,0,0.0,0.0,1.0,1.0,0.05,0.06,0.0,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,11,255,11,2
cxcon_76624,0,0,0,1.0,1.0,0.0,0.0,0.05,0.06,0.0,0.06,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,14,255,15,2
cxcon_76642,0,0,0,0.0,0.0,1.0,1.0,0.05,0.06,0.0,0.05,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,12,255,12,2
cxcon_76756,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.04,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,15,255,10,2
cxcon_76804,7,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.01,0.19,0.37,0.0,0.0,0.0,0.37,1.0,1,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,190,2,2
cxcon_76828,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,4,255,19,2
cxcon_76909,0,0,0,0.0,0.0,1.0,1.0,0.06,0.06,0.0,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,16,255,16,2
cxcon_77008,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.03,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,7,255,7,2
cxcon_77074,0,0,0,1.0,1.0,0.0,0.0,0.16,0.06,0.0,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,13,255,13,2
cxcon_77077,0,0,0,0.0,0.0,1.0,1.0,0.05,0.06,0.0,0.05,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,14,255,14,2
cxcon_77176,0,0,0,0.0,0.0,1.0,1.0,0.08,0.06,0.0,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,9,255,9,2
cxcon_77206,0,0,0,1.0,1.0,0.0,0.0,0.12,0.06,0.0,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,16,255,16,2
cxcon_77221,0,0,0,1.0,1.0,0.0,0.0,0.12,0.05,0.0,0.06,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,15,255,15,2
cxcon_77239,0,0,0,0.0,0.0,1.0,1.0,0.06,0.06,0.0,0.06,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,16,255,16,2
cxcon_77431,0,0,0,1.0,1.0,0.0,0.0,0.03,0.06,0.0,0.07,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,6,255,17,2
cxcon_77506,0,0,0,0.8,0.73,0.2,0.27,0.08,0.06,0.0,0.04,0.06,0.0,0.0,0.77,0.73,0.23,0.27,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,11,255,11,2
cxcon_77593,0,0,0,0.0,0.0,1.0,1.0,0.05,0.07,0.0,0.02,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,6,255,6,2
cxcon_77761,0,0,0,1.0,1.0,0.0,0.0,0.05,0.06,0.0,0.05,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,12,255,12,2
cxcon_77806,0,0,0,1.0,1.0,0.0,0.0,0.05,0.06,0.0,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,10,255,10,2
cxcon_78022,0,0,0,1.0,1.0,0.0,0.0,0.06,0.06,0.0,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,14,255,14,2
cxcon_78052,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.07,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,19,255,19,2
cxcon_78088,0,0,0,0.0,0.0,1.0,1.0,0.01,0.09,0.0,0.0,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1,255,1,2
cxcon_78127,0,0,0,0.0,0.0,1.0,1.0,0.08,0.07,0.0,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,11,255,11,2
cxcon_78154,0,0,0,1.0,1.0,0.0,0.0,0.06,0.05,0.0,0.05,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,14,255,14,2
cxcon_78235,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.01,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,19,255,2,2
cxcon_78538,0,0,0,0.0,0.0,1.0,1.0,0.05,0.06,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,5,255,5,2
cxcon_78652,0,0,0,0.0,0.0,1.0,1.0,0.03,0.08,0.0,0.02,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,4,255,4,2
cxcon_78670,0,0,0,1.0,1.0,0.0,0.0,0.11,0.08,0.0,0.03,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,7,255,7,2
cxcon_78862,0,0,0,1.0,1.0,0.0,0.0,0.08,0.07,0.0,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,20,255,20,2
cxcon_79201,0,0,0,0.0,0.0,1.0,1.0,0.04,0.06,0.0,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,12,255,12,2
cxcon_79207,0,0,36,0.0,0.0,1.0,0.86,0.33,1.0,1.0,0.24,0.04,0.01,0.03,0.0,0.0,0.9,1.0,1,14,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,7,124,59,2
cxcon_79282,0,0,0,1.0,1.0,0.0,0.0,0.01,0.06,0.0,0.02,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,4,255,4,2
cxcon_79345,0,0,0,1.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,42,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,14,255,14,2
cxcon_79507,0,0,0,0.0,0.0,1.0,1.0,0.06,0.06,0.0,0.05,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,13,255,13,2
cxcon_79567,0,0,0,1.0,1.0,0.0,0.0,0.07,0.05,0.0,0.08,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,20,255,20,2
cxcon_79669,0,0,0,0.0,0.0,1.0,1.0,0.08,0.06,0.0,0.07,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,17,255,17,2
cxcon_79810,0,0,0,0.0,0.0,1.0,1.0,0.11,0.06,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,13,255,13,2
cxcon_79891,0,0,0,1.0,1.0,0.0,0.0,0.02,0.07,0.0,0.02,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,5,255,5,2
cxcon_79894,0,0,0,0.0,0.0,1.0,1.0,0.01,0.07,0.0,0.01,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,3,255,3,2
cxcon_79969,0,0,0,1.0,1.0,0.0,0.0,0.09,0.05,0.0,0.07,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,19,255,19,2
cxcon_80041,0,0,0,1.0,1.0,0.0,0.0,0.18,0.06,0.0,0.24,0.02,0.01,0.0,1.0,1.0,0.0,0.0,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,12,255,62,2
cxcon_80149,0,0,0,0.0,0.0,1.0,1.0,0.08,0.06,0.0,0.07,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1,13,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,18,255,18,2
cxcon_80203,0,0,0,1.0,1.0,0.0,0.0,0.01,0.07,0.0,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,1,255,12,2
cxcon_80299,0,0,0,1.0,1.0,0.0,0.0,0.01,0.07,0.0,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,1,255,7,2
cxcon_80320,0,0,0,1.0,1.0,0.0,0.0,0.04,0.06,0.0,0.04,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,10,255,10,2
cxcon_80344,0,0,0,1.0,1.0,0.0,0.0,0.06,0.05,0.0,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,14,255,14,2
cxcon_80362,0,0,0,1.0,1.0,0.0,0.0,0.07,0.06,0.0,0.07,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,17,255,17,2
cxcon_80407,0,0,0,1.0,1.0,0.0,0.0,0.01,0.06,0.0,0.01,0.06,0.0,0.0,1.0,1.0,0.0,0.0,1,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,2,255,2,2
